1: constrained_branching='1', dom_opt='1', f_clique_lb='3', f_clique_lb_c='3', f_deg2='1', f_deg2_heur='1', f_deg3='2', f_dom='2', f_lp='3', f_lp_lb='3', f_lp_lb_c='3', lb_opt='1', lb_opt_c='1', limit_kern_branch='500', limit_kern_start='500'
2768: constrained_branching='1', dom_opt='0', f_clique_lb='74', f_clique_lb_c='15', f_deg2='87', f_deg2_heur='99', f_deg3='63', f_dom='28', f_lp='13', f_lp_lb='17', f_lp_lb_c='15', lb_opt='1', lb_opt_c='0', limit_kern_branch='148', limit_kern_start='198'
2769: constrained_branching='0', dom_opt='1', f_clique_lb='49', f_clique_lb_c='11', f_deg2='22', f_deg2_heur='20', f_deg3='59', f_dom='81', f_lp='36', f_lp_lb='3', f_lp_lb_c='9', lb_opt='0', lb_opt_c='0', limit_kern_branch='415', limit_kern_start='308'
2770: constrained_branching='1', dom_opt='0', f_clique_lb='23', f_clique_lb_c='18', f_deg2='42', f_deg2_heur='41', f_deg3='63', f_dom='73', f_lp='13', f_lp_lb='90', f_lp_lb_c='2', lb_opt='1', lb_opt_c='0', limit_kern_branch='274', limit_kern_start='271'
2771: constrained_branching='1', dom_opt='0', f_clique_lb='74', f_clique_lb_c='2', f_deg2='85', f_deg2_heur='4', f_deg3='41', f_dom='29', f_lp='94', f_lp_lb='6', f_lp_lb_c='18', lb_opt='1', lb_opt_c='1', limit_kern_branch='225', limit_kern_start='77'
2772: constrained_branching='0', dom_opt='1', f_clique_lb='67', f_clique_lb_c='14', f_deg2='26', f_deg2_heur='44', f_deg3='34', f_dom='100', f_lp='26', f_lp_lb='40', f_lp_lb_c='17', lb_opt='0', lb_opt_c='1', limit_kern_branch='52', limit_kern_start='18'
2773: constrained_branching='0', dom_opt='0', f_clique_lb='28', f_clique_lb_c='16', f_deg2='81', f_deg2_heur='87', f_deg3='42', f_dom='75', f_lp='77', f_lp_lb='57', f_lp_lb_c='10', lb_opt='1', lb_opt_c='1', limit_kern_branch='335', limit_kern_start='243'
2774: constrained_branching='1', dom_opt='0', f_clique_lb='69', f_clique_lb_c='1', f_deg2='94', f_deg2_heur='40', f_deg3='26', f_dom='14', f_lp='49', f_lp_lb='44', f_lp_lb_c='9', lb_opt='1', lb_opt_c='1', limit_kern_branch='53', limit_kern_start='269'
2775: constrained_branching='0', dom_opt='1', f_clique_lb='71', f_clique_lb_c='8', f_deg2='47', f_deg2_heur='21', f_deg3='65', f_dom='4', f_lp='88', f_lp_lb='86', f_lp_lb_c='20', lb_opt='1', lb_opt_c='1', limit_kern_branch='106', limit_kern_start='497'
2776: constrained_branching='1', dom_opt='1', f_clique_lb='26', f_clique_lb_c='13', f_deg2='75', f_deg2_heur='73', f_deg3='49', f_dom='15', f_lp='81', f_lp_lb='34', f_lp_lb_c='6', lb_opt='0', lb_opt_c='1', limit_kern_branch='87', limit_kern_start='139'
2777: constrained_branching='0', dom_opt='1', f_clique_lb='66', f_clique_lb_c='8', f_deg2='27', f_deg2_heur='38', f_deg3='10', f_dom='22', f_lp='35', f_lp_lb='89', f_lp_lb_c='18', lb_opt='0', lb_opt_c='0', limit_kern_branch='231', limit_kern_start='490'
2778: constrained_branching='1', dom_opt='1', f_clique_lb='22', f_clique_lb_c='5', f_deg2='40', f_deg2_heur='49', f_deg3='23', f_dom='31', f_lp='39', f_lp_lb='62', f_lp_lb_c='15', lb_opt='0', lb_opt_c='1', limit_kern_branch='98', limit_kern_start='263'
2779: constrained_branching='1', dom_opt='1', f_clique_lb='47', f_clique_lb_c='18', f_deg2='39', f_deg2_heur='47', f_deg3='59', f_dom='72', f_lp='87', f_lp_lb='16', f_lp_lb_c='8', lb_opt='0', lb_opt_c='1', limit_kern_branch='329', limit_kern_start='260'
2780: constrained_branching='0', dom_opt='0', f_clique_lb='36', f_clique_lb_c='13', f_deg2='67', f_deg2_heur='50', f_deg3='28', f_dom='68', f_lp='37', f_lp_lb='69', f_lp_lb_c='17', lb_opt='1', lb_opt_c='1', limit_kern_branch='213', limit_kern_start='279'
2781: constrained_branching='1', dom_opt='0', f_clique_lb='13', f_clique_lb_c='4', f_deg2='42', f_deg2_heur='14', f_deg3='9', f_dom='48', f_lp='76', f_lp_lb='61', f_lp_lb_c='10', lb_opt='0', lb_opt_c='0', limit_kern_branch='101', limit_kern_start='63'
2782: constrained_branching='1', dom_opt='0', f_clique_lb='50', f_clique_lb_c='18', f_deg2='5', f_deg2_heur='67', f_deg3='73', f_dom='28', f_lp='36', f_lp_lb='4', f_lp_lb_c='6', lb_opt='0', lb_opt_c='1', limit_kern_branch='303', limit_kern_start='218'
2783: constrained_branching='0', dom_opt='1', f_clique_lb='33', f_clique_lb_c='6', f_deg2='49', f_deg2_heur='1', f_deg3='32', f_dom='64', f_lp='58', f_lp_lb='82', f_lp_lb_c='5', lb_opt='1', lb_opt_c='0', limit_kern_branch='52', limit_kern_start='330'
2784: constrained_branching='1', dom_opt='0', f_clique_lb='60', f_clique_lb_c='16', f_deg2='76', f_deg2_heur='100', f_deg3='44', f_dom='9', f_lp='22', f_lp_lb='46', f_lp_lb_c='10', lb_opt='0', lb_opt_c='0', limit_kern_branch='366', limit_kern_start='384'
2785: constrained_branching='1', dom_opt='0', f_clique_lb='47', f_clique_lb_c='11', f_deg2='98', f_deg2_heur='79', f_deg3='40', f_dom='31', f_lp='76', f_lp_lb='79', f_lp_lb_c='10', lb_opt='1', lb_opt_c='1', limit_kern_branch='170', limit_kern_start='94'
2786: constrained_branching='1', dom_opt='0', f_clique_lb='83', f_clique_lb_c='1', f_deg2='84', f_deg2_heur='1', f_deg3='80', f_dom='31', f_lp='63', f_lp_lb='45', f_lp_lb_c='7', lb_opt='0', lb_opt_c='1', limit_kern_branch='64', limit_kern_start='245'
2787: constrained_branching='1', dom_opt='0', f_clique_lb='63', f_clique_lb_c='17', f_deg2='45', f_deg2_heur='62', f_deg3='69', f_dom='44', f_lp='12', f_lp_lb='38', f_lp_lb_c='19', lb_opt='0', lb_opt_c='1', limit_kern_branch='206', limit_kern_start='369'
2788: constrained_branching='1', dom_opt='1', f_clique_lb='22', f_clique_lb_c='4', f_deg2='40', f_deg2_heur='49', f_deg3='23', f_dom='31', f_lp='50', f_lp_lb='62', f_lp_lb_c='15', lb_opt='0', lb_opt_c='1', limit_kern_branch='157', limit_kern_start='263'
2789: constrained_branching='0', dom_opt='1', f_clique_lb='61', f_clique_lb_c='10', f_deg2='57', f_deg2_heur='26', f_deg3='89', f_dom='86', f_lp='65', f_lp_lb='94', f_lp_lb_c='16', lb_opt='0', lb_opt_c='1', limit_kern_branch='274', limit_kern_start='479'
2790: constrained_branching='0', dom_opt='1', f_clique_lb='91', f_clique_lb_c='19', f_deg2='90', f_deg2_heur='46', f_deg3='17', f_dom='72', f_lp='41', f_lp_lb='47', f_lp_lb_c='16', lb_opt='0', lb_opt_c='0', limit_kern_branch='25', limit_kern_start='181'
2791: constrained_branching='1', dom_opt='0', f_clique_lb='18', f_clique_lb_c='13', f_deg2='99', f_deg2_heur='10', f_deg3='86', f_dom='6', f_lp='100', f_lp_lb='78', f_lp_lb_c='4', lb_opt='1', lb_opt_c='0', limit_kern_branch='363', limit_kern_start='480'
2792: constrained_branching='0', dom_opt='0', f_clique_lb='72', f_clique_lb_c='8', f_deg2='74', f_deg2_heur='20', f_deg3='2', f_dom='32', f_lp='66', f_lp_lb='61', f_lp_lb_c='17', lb_opt='0', lb_opt_c='0', limit_kern_branch='443', limit_kern_start='326'
2793: constrained_branching='1', dom_opt='1', f_clique_lb='93', f_clique_lb_c='5', f_deg2='26', f_deg2_heur='57', f_deg3='19', f_dom='55', f_lp='35', f_lp_lb='71', f_lp_lb_c='20', lb_opt='0', lb_opt_c='0', limit_kern_branch='269', limit_kern_start='395'
2794: constrained_branching='1', dom_opt='1', f_clique_lb='11', f_clique_lb_c='17', f_deg2='68', f_deg2_heur='72', f_deg3='63', f_dom='78', f_lp='7', f_lp_lb='50', f_lp_lb_c='20', lb_opt='1', lb_opt_c='1', limit_kern_branch='193', limit_kern_start='219'
2795: constrained_branching='0', dom_opt='0', f_clique_lb='60', f_clique_lb_c='8', f_deg2='53', f_deg2_heur='94', f_deg3='82', f_dom='55', f_lp='17', f_lp_lb='83', f_lp_lb_c='8', lb_opt='1', lb_opt_c='0', limit_kern_branch='10', limit_kern_start='88'
2796: constrained_branching='0', dom_opt='1', f_clique_lb='10', f_clique_lb_c='17', f_deg2='26', f_deg2_heur='33', f_deg3='49', f_dom='20', f_lp='74', f_lp_lb='23', f_lp_lb_c='14', lb_opt='1', lb_opt_c='1', limit_kern_branch='208', limit_kern_start='312'
2797: constrained_branching='0', dom_opt='0', f_clique_lb='69', f_clique_lb_c='8', f_deg2='53', f_deg2_heur='90', f_deg3='82', f_dom='55', f_lp='17', f_lp_lb='83', f_lp_lb_c='8', lb_opt='1', lb_opt_c='0', limit_kern_branch='10', limit_kern_start='88'
2798: constrained_branching='0', dom_opt='1', f_clique_lb='23', f_clique_lb_c='17', f_deg2='79', f_deg2_heur='86', f_deg3='14', f_dom='47', f_lp='82', f_lp_lb='82', f_lp_lb_c='19', lb_opt='0', lb_opt_c='1', limit_kern_branch='435', limit_kern_start='317'
2799: constrained_branching='0', dom_opt='1', f_clique_lb='8', f_clique_lb_c='17', f_deg2='1', f_deg2_heur='71', f_deg3='88', f_dom='86', f_lp='82', f_lp_lb='17', f_lp_lb_c='7', lb_opt='1', lb_opt_c='0', limit_kern_branch='19', limit_kern_start='495'
2800: constrained_branching='0', dom_opt='1', f_clique_lb='70', f_clique_lb_c='14', f_deg2='26', f_deg2_heur='44', f_deg3='34', f_dom='100', f_lp='26', f_lp_lb='40', f_lp_lb_c='17', lb_opt='0', lb_opt_c='1', limit_kern_branch='52', limit_kern_start='18'
2801: constrained_branching='1', dom_opt='0', f_clique_lb='82', f_clique_lb_c='20', f_deg2='15', f_deg2_heur='77', f_deg3='40', f_dom='86', f_lp='53', f_lp_lb='72', f_lp_lb_c='3', lb_opt='1', lb_opt_c='0', limit_kern_branch='117', limit_kern_start='391'
2802: constrained_branching='0', dom_opt='1', f_clique_lb='70', f_clique_lb_c='14', f_deg2='26', f_deg2_heur='44', f_deg3='40', f_dom='100', f_lp='26', f_lp_lb='40', f_lp_lb_c='12', lb_opt='0', lb_opt_c='1', limit_kern_branch='52', limit_kern_start='24'
2803: constrained_branching='1', dom_opt='0', f_clique_lb='20', f_clique_lb_c='12', f_deg2='85', f_deg2_heur='86', f_deg3='78', f_dom='59', f_lp='25', f_lp_lb='32', f_lp_lb_c='2', lb_opt='1', lb_opt_c='0', limit_kern_branch='38', limit_kern_start='6'
2804: constrained_branching='0', dom_opt='1', f_clique_lb='4', f_clique_lb_c='12', f_deg2='84', f_deg2_heur='19', f_deg3='84', f_dom='65', f_lp='26', f_lp_lb='5', f_lp_lb_c='16', lb_opt='0', lb_opt_c='0', limit_kern_branch='182', limit_kern_start='473'
2805: constrained_branching='1', dom_opt='0', f_clique_lb='35', f_clique_lb_c='11', f_deg2='90', f_deg2_heur='62', f_deg3='15', f_dom='56', f_lp='89', f_lp_lb='19', f_lp_lb_c='3', lb_opt='1', lb_opt_c='1', limit_kern_branch='2', limit_kern_start='475'
2806: constrained_branching='0', dom_opt='0', f_clique_lb='26', f_clique_lb_c='13', f_deg2='35', f_deg2_heur='33', f_deg3='70', f_dom='85', f_lp='8', f_lp_lb='59', f_lp_lb_c='2', lb_opt='1', lb_opt_c='0', limit_kern_branch='339', limit_kern_start='169'
2807: constrained_branching='0', dom_opt='0', f_clique_lb='16', f_clique_lb_c='7', f_deg2='22', f_deg2_heur='86', f_deg3='60', f_dom='30', f_lp='8', f_lp_lb='60', f_lp_lb_c='8', lb_opt='0', lb_opt_c='0', limit_kern_branch='196', limit_kern_start='410'
2808: constrained_branching='1', dom_opt='1', f_clique_lb='22', f_clique_lb_c='4', f_deg2='53', f_deg2_heur='49', f_deg3='23', f_dom='32', f_lp='50', f_lp_lb='62', f_lp_lb_c='15', lb_opt='0', lb_opt_c='0', limit_kern_branch='206', limit_kern_start='263'
2809: constrained_branching='1', dom_opt='0', f_clique_lb='25', f_clique_lb_c='3', f_deg2='13', f_deg2_heur='48', f_deg3='15', f_dom='64', f_lp='33', f_lp_lb='1', f_lp_lb_c='2', lb_opt='1', lb_opt_c='1', limit_kern_branch='374', limit_kern_start='307'
2810: constrained_branching='0', dom_opt='1', f_clique_lb='99', f_clique_lb_c='1', f_deg2='32', f_deg2_heur='77', f_deg3='89', f_dom='70', f_lp='12', f_lp_lb='83', f_lp_lb_c='17', lb_opt='0', lb_opt_c='0', limit_kern_branch='135', limit_kern_start='135'
2811: constrained_branching='1', dom_opt='0', f_clique_lb='16', f_clique_lb_c='4', f_deg2='85', f_deg2_heur='63', f_deg3='24', f_dom='75', f_lp='80', f_lp_lb='50', f_lp_lb_c='12', lb_opt='1', lb_opt_c='0', limit_kern_branch='25', limit_kern_start='48'
2812: constrained_branching='0', dom_opt='1', f_clique_lb='99', f_clique_lb_c='14', f_deg2='42', f_deg2_heur='96', f_deg3='72', f_dom='40', f_lp='37', f_lp_lb='23', f_lp_lb_c='14', lb_opt='1', lb_opt_c='0', limit_kern_branch='387', limit_kern_start='228'
2813: constrained_branching='0', dom_opt='1', f_clique_lb='83', f_clique_lb_c='19', f_deg2='23', f_deg2_heur='78', f_deg3='63', f_dom='33', f_lp='78', f_lp_lb='79', f_lp_lb_c='10', lb_opt='1', lb_opt_c='1', limit_kern_branch='58', limit_kern_start='419'
2814: constrained_branching='1', dom_opt='0', f_clique_lb='65', f_clique_lb_c='6', f_deg2='51', f_deg2_heur='14', f_deg3='47', f_dom='42', f_lp='82', f_lp_lb='42', f_lp_lb_c='5', lb_opt='1', lb_opt_c='1', limit_kern_branch='255', limit_kern_start='337'
2815: constrained_branching='0', dom_opt='0', f_clique_lb='61', f_clique_lb_c='15', f_deg2='61', f_deg2_heur='85', f_deg3='72', f_dom='97', f_lp='66', f_lp_lb='100', f_lp_lb_c='11', lb_opt='0', lb_opt_c='1', limit_kern_branch='438', limit_kern_start='317'
2816: constrained_branching='0', dom_opt='0', f_clique_lb='60', f_clique_lb_c='18', f_deg2='35', f_deg2_heur='89', f_deg3='60', f_dom='54', f_lp='86', f_lp_lb='48', f_lp_lb_c='14', lb_opt='1', lb_opt_c='1', limit_kern_branch='13', limit_kern_start='496'
2817: constrained_branching='0', dom_opt='0', f_clique_lb='72', f_clique_lb_c='8', f_deg2='34', f_deg2_heur='2', f_deg3='61', f_dom='96', f_lp='65', f_lp_lb='56', f_lp_lb_c='3', lb_opt='1', lb_opt_c='0', limit_kern_branch='126', limit_kern_start='449'
2818: constrained_branching='1', dom_opt='0', f_clique_lb='53', f_clique_lb_c='11', f_deg2='8', f_deg2_heur='64', f_deg3='19', f_dom='33', f_lp='53', f_lp_lb='46', f_lp_lb_c='2', lb_opt='1', lb_opt_c='1', limit_kern_branch='134', limit_kern_start='369'
2819: constrained_branching='0', dom_opt='0', f_clique_lb='33', f_clique_lb_c='19', f_deg2='46', f_deg2_heur='99', f_deg3='70', f_dom='89', f_lp='39', f_lp_lb='100', f_lp_lb_c='6', lb_opt='0', lb_opt_c='1', limit_kern_branch='80', limit_kern_start='79'
2820: constrained_branching='0', dom_opt='0', f_clique_lb='69', f_clique_lb_c='1', f_deg2='100', f_deg2_heur='40', f_deg3='26', f_dom='14', f_lp='52', f_lp_lb='17', f_lp_lb_c='8', lb_opt='1', lb_opt_c='0', limit_kern_branch='53', limit_kern_start='269'
2821: constrained_branching='0', dom_opt='0', f_clique_lb='40', f_clique_lb_c='12', f_deg2='71', f_deg2_heur='63', f_deg3='13', f_dom='63', f_lp='63', f_lp_lb='38', f_lp_lb_c='18', lb_opt='0', lb_opt_c='1', limit_kern_branch='229', limit_kern_start='265'
2822: constrained_branching='0', dom_opt='0', f_clique_lb='69', f_clique_lb_c='1', f_deg2='94', f_deg2_heur='41', f_deg3='26', f_dom='14', f_lp='52', f_lp_lb='17', f_lp_lb_c='8', lb_opt='1', lb_opt_c='0', limit_kern_branch='53', limit_kern_start='269'
2823: constrained_branching='1', dom_opt='1', f_clique_lb='91', f_clique_lb_c='10', f_deg2='33', f_deg2_heur='91', f_deg3='74', f_dom='27', f_lp='11', f_lp_lb='93', f_lp_lb_c='3', lb_opt='0', lb_opt_c='0', limit_kern_branch='35', limit_kern_start='391'
2824: constrained_branching='0', dom_opt='1', f_clique_lb='67', f_clique_lb_c='19', f_deg2='26', f_deg2_heur='44', f_deg3='34', f_dom='100', f_lp='22', f_lp_lb='40', f_lp_lb_c='17', lb_opt='0', lb_opt_c='1', limit_kern_branch='52', limit_kern_start='20'
2825: constrained_branching='1', dom_opt='0', f_clique_lb='64', f_clique_lb_c='5', f_deg2='54', f_deg2_heur='87', f_deg3='97', f_dom='8', f_lp='12', f_lp_lb='73', f_lp_lb_c='5', lb_opt='1', lb_opt_c='1', limit_kern_branch='79', limit_kern_start='325'
2826: constrained_branching='1', dom_opt='1', f_clique_lb='87', f_clique_lb_c='11', f_deg2='54', f_deg2_heur='54', f_deg3='19', f_dom='25', f_lp='42', f_lp_lb='47', f_lp_lb_c='10', lb_opt='0', lb_opt_c='0', limit_kern_branch='200', limit_kern_start='120'
2827: constrained_branching='0', dom_opt='1', f_clique_lb='52', f_clique_lb_c='2', f_deg2='59', f_deg2_heur='7', f_deg3='35', f_dom='51', f_lp='84', f_lp_lb='16', f_lp_lb_c='3', lb_opt='0', lb_opt_c='1', limit_kern_branch='229', limit_kern_start='197'
2828: constrained_branching='1', dom_opt='1', f_clique_lb='22', f_clique_lb_c='6', f_deg2='40', f_deg2_heur='49', f_deg3='23', f_dom='31', f_lp='50', f_lp_lb='48', f_lp_lb_c='15', lb_opt='0', lb_opt_c='1', limit_kern_branch='193', limit_kern_start='263'
2829: constrained_branching='1', dom_opt='1', f_clique_lb='96', f_clique_lb_c='11', f_deg2='78', f_deg2_heur='92', f_deg3='7', f_dom='50', f_lp='41', f_lp_lb='20', f_lp_lb_c='2', lb_opt='1', lb_opt_c='1', limit_kern_branch='147', limit_kern_start='85'
2830: constrained_branching='1', dom_opt='1', f_clique_lb='29', f_clique_lb_c='6', f_deg2='40', f_deg2_heur='49', f_deg3='23', f_dom='44', f_lp='50', f_lp_lb='62', f_lp_lb_c='15', lb_opt='0', lb_opt_c='1', limit_kern_branch='98', limit_kern_start='263'
2831: constrained_branching='0', dom_opt='0', f_clique_lb='46', f_clique_lb_c='6', f_deg2='62', f_deg2_heur='88', f_deg3='93', f_dom='70', f_lp='50', f_lp_lb='78', f_lp_lb_c='11', lb_opt='1', lb_opt_c='0', limit_kern_branch='31', limit_kern_start='88'
2832: constrained_branching='0', dom_opt='0', f_clique_lb='93', f_clique_lb_c='17', f_deg2='80', f_deg2_heur='20', f_deg3='48', f_dom='63', f_lp='66', f_lp_lb='76', f_lp_lb_c='13', lb_opt='0', lb_opt_c='0', limit_kern_branch='360', limit_kern_start='452'
2833: constrained_branching='0', dom_opt='1', f_clique_lb='95', f_clique_lb_c='7', f_deg2='45', f_deg2_heur='42', f_deg3='61', f_dom='43', f_lp='26', f_lp_lb='95', f_lp_lb_c='13', lb_opt='0', lb_opt_c='1', limit_kern_branch='291', limit_kern_start='119'
2834: constrained_branching='1', dom_opt='0', f_clique_lb='84', f_clique_lb_c='7', f_deg2='1', f_deg2_heur='43', f_deg3='58', f_dom='93', f_lp='37', f_lp_lb='57', f_lp_lb_c='4', lb_opt='0', lb_opt_c='0', limit_kern_branch='355', limit_kern_start='245'
2835: constrained_branching='1', dom_opt='1', f_clique_lb='58', f_clique_lb_c='15', f_deg2='94', f_deg2_heur='5', f_deg3='30', f_dom='48', f_lp='45', f_lp_lb='20', f_lp_lb_c='20', lb_opt='0', lb_opt_c='1', limit_kern_branch='19', limit_kern_start='320'
2836: constrained_branching='0', dom_opt='1', f_clique_lb='62', f_clique_lb_c='19', f_deg2='35', f_deg2_heur='85', f_deg3='56', f_dom='54', f_lp='81', f_lp_lb='48', f_lp_lb_c='14', lb_opt='1', lb_opt_c='1', limit_kern_branch='13', limit_kern_start='467'
2837: constrained_branching='0', dom_opt='1', f_clique_lb='98', f_clique_lb_c='16', f_deg2='37', f_deg2_heur='59', f_deg3='80', f_dom='26', f_lp='32', f_lp_lb='30', f_lp_lb_c='6', lb_opt='0', lb_opt_c='1', limit_kern_branch='5', limit_kern_start='99'
2838: constrained_branching='1', dom_opt='1', f_clique_lb='46', f_clique_lb_c='8', f_deg2='72', f_deg2_heur='53', f_deg3='13', f_dom='27', f_lp='52', f_lp_lb='23', f_lp_lb_c='17', lb_opt='1', lb_opt_c='0', limit_kern_branch='305', limit_kern_start='280'
2839: constrained_branching='1', dom_opt='0', f_clique_lb='72', f_clique_lb_c='17', f_deg2='25', f_deg2_heur='80', f_deg3='51', f_dom='83', f_lp='59', f_lp_lb='58', f_lp_lb_c='14', lb_opt='1', lb_opt_c='1', limit_kern_branch='175', limit_kern_start='432'
2840: constrained_branching='1', dom_opt='1', f_clique_lb='16', f_clique_lb_c='4', f_deg2='33', f_deg2_heur='32', f_deg3='86', f_dom='7', f_lp='44', f_lp_lb='70', f_lp_lb_c='11', lb_opt='0', lb_opt_c='1', limit_kern_branch='168', limit_kern_start='455'
2841: constrained_branching='0', dom_opt='0', f_clique_lb='67', f_clique_lb_c='20', f_deg2='25', f_deg2_heur='90', f_deg3='52', f_dom='77', f_lp='34', f_lp_lb='21', f_lp_lb_c='11', lb_opt='1', lb_opt_c='1', limit_kern_branch='175', limit_kern_start='433'
2842: constrained_branching='1', dom_opt='0', f_clique_lb='36', f_clique_lb_c='19', f_deg2='23', f_deg2_heur='12', f_deg3='26', f_dom='30', f_lp='54', f_lp_lb='72', f_lp_lb_c='14', lb_opt='1', lb_opt_c='1', limit_kern_branch='356', limit_kern_start='278'
2843: constrained_branching='1', dom_opt='1', f_clique_lb='72', f_clique_lb_c='17', f_deg2='25', f_deg2_heur='80', f_deg3='51', f_dom='83', f_lp='59', f_lp_lb='58', f_lp_lb_c='14', lb_opt='1', lb_opt_c='1', limit_kern_branch='175', limit_kern_start='494'
2844: constrained_branching='1', dom_opt='1', f_clique_lb='10', f_clique_lb_c='8', f_deg2='93', f_deg2_heur='13', f_deg3='100', f_dom='36', f_lp='42', f_lp_lb='90', f_lp_lb_c='9', lb_opt='0', lb_opt_c='0', limit_kern_branch='57', limit_kern_start='126'
2845: constrained_branching='1', dom_opt='1', f_clique_lb='81', f_clique_lb_c='12', f_deg2='57', f_deg2_heur='86', f_deg3='43', f_dom='80', f_lp='82', f_lp_lb='34', f_lp_lb_c='17', lb_opt='1', lb_opt_c='1', limit_kern_branch='338', limit_kern_start='195'
2846: constrained_branching='0', dom_opt='0', f_clique_lb='8', f_clique_lb_c='15', f_deg2='82', f_deg2_heur='31', f_deg3='74', f_dom='63', f_lp='55', f_lp_lb='84', f_lp_lb_c='16', lb_opt='1', lb_opt_c='1', limit_kern_branch='143', limit_kern_start='182'
2847: constrained_branching='0', dom_opt='1', f_clique_lb='37', f_clique_lb_c='5', f_deg2='69', f_deg2_heur='34', f_deg3='77', f_dom='19', f_lp='29', f_lp_lb='88', f_lp_lb_c='18', lb_opt='1', lb_opt_c='1', limit_kern_branch='223', limit_kern_start='136'
2848: constrained_branching='0', dom_opt='0', f_clique_lb='45', f_clique_lb_c='18', f_deg2='59', f_deg2_heur='78', f_deg3='70', f_dom='28', f_lp='36', f_lp_lb='1', f_lp_lb_c='6', lb_opt='0', lb_opt_c='1', limit_kern_branch='383', limit_kern_start='118'
2849: constrained_branching='0', dom_opt='1', f_clique_lb='90', f_clique_lb_c='6', f_deg2='88', f_deg2_heur='67', f_deg3='75', f_dom='16', f_lp='77', f_lp_lb='10', f_lp_lb_c='15', lb_opt='0', lb_opt_c='0', limit_kern_branch='431', limit_kern_start='341'
2850: constrained_branching='1', dom_opt='0', f_clique_lb='21', f_clique_lb_c='16', f_deg2='66', f_deg2_heur='89', f_deg3='40', f_dom='21', f_lp='31', f_lp_lb='47', f_lp_lb_c='1', lb_opt='0', lb_opt_c='1', limit_kern_branch='45', limit_kern_start='145'
